Periodo,ID,Sector,Campaña,Lider,Fecha Ingreso,FECHA Monitoreo,% NOTA,NOTA,Rango,Estado,Motivo ,Año,Tipo de error ,EA,EG
202303,2273,Reclamos,Reclamos,NYJ,1/10/2022,3/3/2023,78.44%,78.44,3,Baja,Reclamos/Social,2023,,0,0
202304,2273,Reclamos,Reclamos,NYJ,1/10/2022,4/10/2023,88.67%,88.67,5,Baja,Reclamos/Social,2023,,0,0
202304,2273,Reclamos,Reclamos,NYJ,1/10/2022,4/24/2023,70.33%,70.33,3,Baja,Reclamos/Social,2023,,0,0
202305,2273,Reclamos,Reclamos,NYJ,1/10/2022,5/8/2023,80.40%,80.40,4,Baja,Reclamos/Social,2023,,0,0
202305,2273,Reclamos,Reclamos,NYJ,1/10/2022,5/25/2023,55.13%,55.13,2,Baja,Reclamos/Social,2023,,0,0
202306,2273,Reclamos,Reclamos,NYJ,1/10/2022,6/6/2023,88.33%,88.33,5,Baja,Reclamos/Social,2023,,0,0
202306,2273,Reclamos,Reclamos,NYJ,1/10/2022,6/21/2023,82.05%,82.05,4,Baja,Reclamos/Social,2023,,0,0
202307,2273,Reclamos,Reclamos,NYJ,1/10/2022,7/3/2023,67.00%,67.00,2,Baja,Reclamos/Social,2023,,0,0
202307,2273,Reclamos,Reclamos,NYJ,1/10/2022,7/17/2023,46.88%,46.88,1,Baja,Reclamos/Social,2023,,0,0
202307,2273,Reclamos,Reclamos,NYJ,1/10/2022,7/28/2023,93.00%,93.00,6,Baja,Reclamos/Social,2023,,0,0
202308,2303,Linea Social ,Social,SS,1/10/2022,8/3/2023,56.22%,56.22,2,Activo,Reclamos/Social,2023,,0,0
202308,2303,Linea Social ,Social,SS,1/10/2022,8/8/2023,96.50%,96.50,6,Activo,Reclamos/Social,2023,,0,0
202308,2303,Linea Social ,Social,SS,1/10/2022,8/14/2023,90.13%,90.13,5,Activo,Reclamos/Social,2023,,0,0
202308,2303,Reclamos,Reclamos,SS,1/10/2022,8/14/2023,96.50%,96.50,6,Activo,Reclamos/Social,2023,,0,0
202308,2303,Reclamos,Reclamos,SS,1/10/2022,8/22/2023,91.78%,91.78,6,Activo,Reclamos/Social,2023,,0,0
202308,2303,Linea Social ,Social,SS,1/10/2022,8/30/2023,96.50%,96.50,6,Activo,Reclamos/Social,2023,,0,0
202309,2303,Linea Social ,Social,SS,1/10/2022,9/15/2023,95.63%,95.63,6,Activo,Reclamos/Social,2023,,0,0
202309,2303,Linea Social ,Social,SS,1/10/2022,9/26/2023,61.00%,61.00,2,Activo,Reclamos/Social,2023,Error de gestion- Sin sistemas sin informar ,0,1
202310,2303,Linea Social ,Social,SS,1/10/2022,10/10/2023,100.00%,100.00,6,Activo,Reclamos/Social,2023,,0,0
202310,2303,Linea Social ,Social,SS,1/10/2022,10/18/2023,100.00%,100.00,6,Activo,Reclamos/Social,2023,,0,0
202209,2303,Linea Social ,Social,SS,1/10/2022,9/13/2022,100.00%,100.00,6,Activo,Reclamos/Social,2022,,0,0
202209,2303,Linea Social ,Social,SS,1/10/2022,9/22/2022,100.00%,100.00,6,Activo,Reclamos/Social,2022,,0,0
202210,2303,Linea Social ,Social,SS,1/10/2022,10/3/2022,100.00%,100.00,6,Activo,Reclamos/Social,2022,,0,0
202210,2303,Linea Social ,Social,SS,1/10/2022,10/21/2022,86.88%,86.88,5,Activo,Reclamos/Social,2022,,0,0
202211,2303,Linea Social ,Social,SS,1/10/2022,11/1/2022,95.63%,95.63,6,Activo,Reclamos/Social,2022,,0,0
202211,2303,Linea Social ,Social,SS,1/10/2022,11/7/2022,91.25%,91.25,6,Activo,Reclamos/Social,2022,,0,0
202211,2303,Linea Social ,Social,SS,1/10/2022,11/15/2022,100.00%,100.00,6,Activo,Reclamos/Social,2022,,0,0
202211,2303,Linea Social ,Social,SS,1/10/2022,11/18/2022,89.50%,89.50,5,Activo,Reclamos/Social,2022,,0,0
202211,2303,Linea Social ,Social,SS,1/10/2022,11/28/2022,96.50%,96.50,6,Activo,Reclamos/Social,2022,,0,0
202212,2303,Linea Social ,Social,SS,1/10/2022,12/6/2022,100.00%,100.00,6,Activo,Reclamos/Social,2022,,0,0
202212,2303,Linea Social ,Social,SS,1/10/2022,12/12/2022,100.00%,100.00,6,Activo,Reclamos/Social,2022,,0,0
202301,2303,Linea Social ,Social,SS,1/10/2022,1/2/2023,100.00%,100.00,6,Activo,Reclamos/Social,2023,,0,0
202301,2303,Linea Social ,Social,SS,1/10/2022,1/24/2023,100.00%,100.00,6,Activo,Reclamos/Social,2023,,0,0
202302,2303,Linea Social ,Social,SS,1/10/2022,2/6/2023,95.63%,95.63,6,Activo,Reclamos/Social,2023,,0,0
202302,2303,Linea Social ,Social,SS,1/10/2022,2/24/2023,100.00%,100.00,6,Activo,Reclamos/Social,2023,,0,0
202303,2303,Linea Social ,Social,SS,1/10/2022,3/6/2023,93.70%,93.70,6,Activo,Reclamos/Social,2023,,0,0
202303,2303,Linea Social ,Social,SS,1/10/2022,3/15/2023,93.00%,93.00,6,Activo,Reclamos/Social,2023,,0,0
202303,2303,Linea Social ,Social,SS,1/10/2022,3/29/2023,95.09%,95.09,6,Activo,Reclamos/Social,2023,,0,0
202304,2303,Linea Social ,Social,SS,1/10/2022,4/11/2023,100.00%,100.00,6,Activo,Reclamos/Social,2023,,0,0
202304,2303,Linea Social ,Social,SS,1/10/2022,4/20/2023,76.66%,76.66,3,Activo,Reclamos/Social,2023,,0,0
202304,2303,Linea Social ,Social,SS,1/10/2022,4/21/2023,96.50%,96.50,6,Activo,Reclamos/Social,2023,,0,0
202305,2303,Linea Social ,Social,SS,1/10/2022,5/2/2023,77.50%,77.50,3,Activo,Reclamos/Social,2023,,0,0
202305,2303,Linea Social ,Social,SS,1/10/2022,5/11/2023,77.60%,77.60,3,Activo,Reclamos/Social,2023,,0,0
202305,2303,Linea Social ,Social,SS,1/10/2022,5/17/2023,82.05%,82.05,4,Activo,Reclamos/Social,2023,,0,0
202305,2303,Linea Social ,Social,SS,1/10/2022,5/30/2023,63.68%,63.68,2,Activo,Reclamos/Social,2023,,0,0
202306,2303,Linea Social ,Social,SS,1/10/2022,6/2/2023,87.72%,87.72,5,Activo,Reclamos/Social,2023,,0,0
202306,2303,Linea Social ,Social,SS,1/10/2022,6/9/2023,100.00%,100.00,6,Activo,Reclamos/Social,2023,,0,0
202306,2303,Linea Social ,Social,SS,1/10/2022,6/22/2023,90.63%,90.63,5,Activo,Reclamos/Social,2023,,0,0
202306,2303,Linea Social ,Social,SS,1/10/2022,6/22/2023,96.50%,96.50,6,Activo,Reclamos/Social,2023,,0,0
202307,2303,Linea Social ,Social,SS,1/10/2022,7/10/2023,90.28%,90.28,5,Activo,Reclamos/Social,2023,,0,0
202307,2303,Linea Social ,Social,SS,1/10/2022,7/18/2023,89.17%,89.17,5,Activo,Reclamos/Social,2023,,0,0
202307,2303,Linea Social ,Social,SS,1/10/2022,7/27/2023,80.13%,80.13,4,Activo,Reclamos/Social,2023,,0,0
202208,2245,Reclamos,Reclamos,AL,1/10/2022,8/2/2022,96.50%,96.50,6,Activo,Reclamos/Social/MDP,2022,,0,0
202208,2245,Reclamos,Reclamos,AL,1/10/2022,8/12/2022,94.17%,94.17,6,Activo,Reclamos/Social/MDP,2022,,0,0
202208,2245,Reclamos,Reclamos,AL,1/10/2022,8/23/2022,95.09%,95.09,6,Activo,Reclamos/Social/MDP,2022,,0,0
202209,2245,Reclamos,Reclamos,AL,1/10/2022,9/5/2022,100.00%,100.00,6,Activo,Reclamos/Social/MDP,2022,,0,0
202209,2245,Reclamos,Reclamos,AL,1/10/2022,9/20/2022,95.63%,95.63,6,Activo,Reclamos/Social/MDP,2022,,0,0
202210,2245,Reclamos,Reclamos,AL,1/10/2022,10/5/2022,96.22%,96.22,6,Activo,Reclamos/Social/MDP,2022,,0,0
202210,2245,Reclamos,Reclamos,AL,1/10/2022,10/18/2022,91.74%,91.74,6,Activo,Reclamos/Social/MDP,2022,,0,0
202211,2245,Reclamos,Reclamos,AL,1/10/2022,11/1/2022,84.25%,84.25,4,Activo,Reclamos/Social/MDP,2022,,0,0
202211,2245,Reclamos,Reclamos,AL,1/10/2022,11/9/2022,91.25%,91.25,6,Activo,Reclamos/Social/MDP,2022,,0,0
202212,2245,Reclamos,Reclamos,AL,1/10/2022,12/7/2022,88.33%,88.33,5,Activo,Reclamos/Social/MDP,2022,,0,0
202212,2245,Reclamos,Reclamos,AL,1/10/2022,12/26/2022,90.67%,90.67,5,Activo,Reclamos/Social/MDP,2022,,0,0
202301,2245,Reclamos,Reclamos,AL,1/10/2022,1/4/2023,85.63%,85.63,5,Activo,Reclamos/Social/MDP,2023,,0,0
202302,2245,Reclamos,Reclamos,AL,1/10/2022,2/3/2023,93.63%,93.63,6,Activo,Reclamos/Social/MDP,2023,,0,0
202304,2245,Reclamos,Reclamos,AL,1/10/2022,4/19/2023,89.85%,89.85,5,Activo,Reclamos/Social/MDP,2023,,0,0
202304,2245,Reclamos,Reclamos,AL,1/10/2022,4/27/2023,92.54%,92.54,6,Activo,Reclamos/Social/MDP,2023,,0,0
202305,2245,Reclamos,Reclamos,AL,1/10/2022,5/2/2023,87.17%,87.17,5,Activo,Reclamos/Social/MDP,2023,,0,0
202305,2245,Reclamos,Reclamos,AL,1/10/2022,5/11/2023,83.33%,83.33,4,Activo,Reclamos/Social/MDP,2023,,0,0
202305,2245,Reclamos,Reclamos,AL,1/10/2022,5/29/2023,89.17%,89.17,5,Activo,Reclamos/Social/MDP,2023,,0,0
202306,2245,Reclamos,Reclamos,AL,1/10/2022,6/7/2023,89.17%,89.17,5,Activo,Reclamos/Social/MDP,2023,,0,0
202306,2245,Reclamos,Reclamos,AL,1/10/2022,6/21/2023,94.17%,94.17,6,Activo,Reclamos/Social/MDP,2023,,0,0
202307,2245,Reclamos,Reclamos,AL,1/10/2022,7/4/2023,100.00%,100.00,6,Activo,Reclamos/Social/MDP,2023,,0,0
202307,2245,Reclamos,Reclamos,AL,1/10/2022,7/11/2023,81.38%,81.38,4,Activo,Reclamos/Social/MDP,2023,,0,0
202308,2245,Reclamos,Reclamos,AL,1/10/2022,8/2/2023,100.00%,100.00,6,Activo,Reclamos/Social/MDP,2023,,0,0
202308,2245,Reclamos,Reclamos,AL,1/10/2022,8/11/2023,100.00%,100.00,6,Activo,Reclamos/Social/MDP,2023,,0,0
202308,2245,Reclamos,Reclamos,AL,1/10/2022,8/11/2023,100.00%,100.00,6,Activo,Reclamos/Social/MDP,2023,,0,0
202309,2245,Reclamos,Reclamos,AL,1/10/2022,9/20/2023,94.17%,94.17,6,Activo,Reclamos/Social/MDP,2023,,0,0
202309,2245,Reclamos,Reclamos,AL,1/10/2022,9/26/2023,60.63%,60.63,2,Activo,Reclamos/Social/MDP,2023,Error de gestion- validacion de identidad /speech de autorizacion,0,1
202310,2245,Linea Social ,Reclamos,AL,1/10/2022,10/6/2023,100.00%,100.00,6,Activo,Reclamos/Social/MDP,2023,,0,0
202310,2245,Linea Social ,Reclamos,AL,1/10/2022,10/23/2023,53.33%,53.33,2,Activo,Reclamos/Social/MDP,2023,Error de gestion- Sin sistemas sin informar ,0,1
202310,2245,Linea Social ,Reclamos,AL,1/10/2022,10/30/2023,91.25%,91.25,6,Activo,Reclamos/Social/MDP,2023,,0,0
202310,2355,Reclamos,Reclamos,CC,1/10/2022,10/2/2023,91.46%,91.46,6,Activo,Reclamos/Social/MDP,2023,,0,0
202209,2355,Reclamos,Reclamos,LF,1/10/2022,9/9/2022,100.00%,100.00,6,Activo,Reclamos/Social/MDP,2022,,0,0
202209,2355,Reclamos,Reclamos,LF,1/10/2022,9/22/2022,100.00%,100.00,6,Activo,Reclamos/Social/MDP,2022,,0,0
202210,2355,Reclamos,Reclamos,LF,1/10/2022,10/11/2022,95.24%,95.24,6,Activo,Reclamos/Social/MDP,2022,,0,0
202210,2355,Reclamos,Reclamos,LF,1/10/2022,10/21/2022,94.17%,94.17,6,Activo,Reclamos/Social/MDP,2022,,0,0
202211,2355,Reclamos,Reclamos,LF,1/10/2022,11/9/2022,91.25%,91.25,6,Activo,Reclamos/Social/MDP,2022,,0,0
202211,2355,Reclamos,Reclamos,LF,1/10/2022,11/25/2022,100.00%,100.00,6,Activo,Reclamos/Social/MDP,2022,,0,0
202212,2355,Reclamos,Reclamos,LF,1/10/2022,12/12/2022,96.50%,96.50,6,Activo,Reclamos/Social/MDP,2022,,0,0
202301,2355,Reclamos,Reclamos,LF,1/10/2022,1/6/2023,94.66%,94.66,6,Activo,Reclamos/Social/MDP,2023,,0,0
202301,2355,Reclamos,Reclamos,LF,1/10/2022,1/25/2023,100.00%,100.00,6,Activo,Reclamos/Social/MDP,2023,,0,0
202302,2355,Reclamos,Reclamos,LF,1/10/2022,2/9/2023,100.00%,100.00,6,Activo,Reclamos/Social/MDP,2023,,0,0
202303,2355,Reclamos,Reclamos,LF,1/10/2022,3/1/2023,94.17%,94.17,6,Activo,Reclamos/Social/MDP,2023,,0,0
202303,2355,Reclamos,Reclamos,LF,1/10/2022,3/21/2023,100.00%,100.00,6,Activo,Reclamos/Social/MDP,2023,,0,0
202304,2355,Reclamos,Reclamos,LF,1/10/2022,4/11/2023,84.88%,84.88,4,Activo,Reclamos/Social/MDP,2023,,0,0
202304,2355,Reclamos,Reclamos,LF,1/10/2022,4/24/2023,100.00%,100.00,6,Activo,Reclamos/Social/MDP,2023,,0,0
202305,2355,Reclamos,Reclamos,LF,1/10/2022,5/5/2023,100.00%,100.00,6,Activo,Reclamos/Social/MDP,2023,,0,0
202306,2355,Reclamos,Reclamos,LF,1/10/2022,6/16/2023,93.46%,93.46,6,Activo,Reclamos/Social/MDP,2023,,0,0
202307,2355,Reclamos,Reclamos,LF,1/10/2022,7/7/2023,80.40%,80.40,4,Activo,Reclamos/Social/MDP,2023,,0,0
202307,2355,Reclamos,Reclamos,LF,1/10/2022,7/24/2023,96.50%,96.50,6,Activo,Reclamos/Social/MDP,2023,,0,0
202308,2355,Reclamos,Reclamos,LF,1/10/2022,8/3/2023,100.00%,100.00,6,Activo,Reclamos/Social/MDP,2023,,0,0
202308,2355,Reclamos,Reclamos,LF,1/10/2022,8/11/2023,88.33%,88.33,5,Activo,Reclamos/Social/MDP,2023,,0,0
202309,2355,Reclamos,Reclamos,LF,1/10/2022,9/11/2023,92.44%,92.44,6,Activo,Reclamos/Social/MDP,2023,,0,0
202309,2355,Reclamos,Reclamos,LF,1/10/2022,9/25/2023,93.24%,93.24,6,Activo,Reclamos/Social/MDP,2023,,0,0
202204,2245,Reclamos,Reclamos,MCL,1/10/2022,4/1/2022,28.60%,28.60,1,Activo,Reclamos/Social/MDP,2022,,0,0
202204,2355,Reclamos,Reclamos,MCL,1/10/2022,4/4/2022,100.00%,100.00,6,Activo,Reclamos/Social/MDP,2022,,0,0
202204,2245,Reclamos,Reclamos,MCL,1/10/2022,4/18/2022,76.90%,76.90,3,Activo,Reclamos/Social/MDP,2022,,0,0
202204,2355,Reclamos,Reclamos,MCL,1/10/2022,4/22/2022,26.13%,26.13,1,Activo,Reclamos/Social/MDP,2022,,0,0
202204,2245,Reclamos,Reclamos,MCL,1/10/2022,4/28/2022,74.90%,74.90,3,Activo,Reclamos/Social/MDP,2022,,0,0
202205,2245,Reclamos,Reclamos,MCL,1/10/2022,5/6/2022,84.18%,84.18,4,Activo,Reclamos/Social/MDP,2022,,0,0
202205,2355,Reclamos,Reclamos,MCL,1/10/2022,5/6/2022,98.00%,98.00,6,Activo,Reclamos/Social/MDP,2022,,0,0
202205,2245,Reclamos,Reclamos,MCL,1/10/2022,5/10/2022,52.05%,52.05,2,Activo,Reclamos/Social/MDP,2022,,0,0
202205,2245,Reclamos,Reclamos,MCL,1/10/2022,5/16/2022,78.90%,78.90,3,Activo,Reclamos/Social/MDP,2022,,0,0
202205,2355,Reclamos,Reclamos,MCL,1/10/2022,5/23/2022,88.63%,88.63,5,Activo,Reclamos/Social/MDP,2022,,0,0
202206,2245,Reclamos,Reclamos,MCL,1/10/2022,6/2/2022,93.46%,93.46,6,Activo,Reclamos/Social/MDP,2022,,0,0
202206,2355,Reclamos,Reclamos,MCL,1/10/2022,6/3/2022,100.00%,100.00,6,Activo,Reclamos/Social/MDP,2022,,0,0
202206,2245,Reclamos,Reclamos,MCL,1/10/2022,6/13/2022,88.67%,88.67,5,Activo,Reclamos/Social/MDP,2022,,0,0
202206,2355,Reclamos,Reclamos,MCL,1/10/2022,6/16/2022,83.90%,83.90,4,Activo,Reclamos/Social/MDP,2022,,0,0
202207,2245,Reclamos,Reclamos,MCL,1/10/2022,7/5/2022,95.63%,95.63,6,Activo,Reclamos/Social/MDP,2022,,0,0
202207,2355,Reclamos,Reclamos,MCL,1/10/2022,7/7/2022,87.05%,87.05,5,Activo,Reclamos/Social/MDP,2022,,0,0
202207,2245,Reclamos,Reclamos,MCL,1/10/2022,7/20/2022,95.63%,95.63,6,Activo,Reclamos/Social/MDP,2022,,0,0
202207,2355,Reclamos,Reclamos,MCL,1/10/2022,7/26/2022,96.22%,96.22,6,Activo,Reclamos/Social/MDP,2022,,0,0
202208,2355,Reclamos,Reclamos,MCL,1/10/2022,8/8/2022,91.46%,91.46,6,Activo,Reclamos/Social/MDP,2022,,0,0
202208,2355,Reclamos,Reclamos,MCL,1/10/2022,8/17/2022,91.74%,91.74,6,Activo,Reclamos/Social/MDP,2022,,0,0
202208,2355,Reclamos,Reclamos,MCL,1/10/2022,8/24/2022,86.50%,86.50,5,Activo,Reclamos/Social/MDP,2022,,0,0
202311,8228,Reclamos,Reclamos,NYJ,9/27/2023,11/13/2023,84.63%,84.63,4,Activo,Reclamos/Social/MDP,2023,,0,0
202109,5016,Reclamos,Reclamos,KS,1/10/2022,9/2/2021,74.00%,74.00,3,Activo,Reclamos/Telam/Social,2021,,0,0
202110,5016,Reclamos,Reclamos,KS,1/10/2022,10/20/2021,26.34%,26.34,1,Activo,Reclamos/Telam/Social,2021,,0,0
202111,5016,Reclamos,Reclamos,KS,1/10/2022,11/17/2021,70.25%,70.25,3,Activo,Reclamos/Telam/Social,2021,,0,0
202112,5016,Reclamos,Reclamos,KS,1/10/2022,12/22/2021,74.38%,74.38,3,Activo,Reclamos/Telam/Social,2021,,0,0
202201,5016,Reclamos,Reclamos,KS,1/10/2022,1/5/2022,87.43%,87.43,5,Activo,Reclamos/Telam/Social,2022,,0,0
202202,5016,Reclamos,Reclamos,KS,1/10/2022,2/17/2022,82.50%,82.50,4,Activo,Reclamos/Telam/Social,2022,,0,0
202203,5016,Reclamos,Reclamos,KS,1/10/2022,3/8/2022,97.82%,97.82,6,Activo,Reclamos/Telam/Social,2022,,0,0
202204,5016,Reclamos,Reclamos,KS,1/10/2022,4/22/2022,100.00%,100.00,6,Activo,Reclamos/Telam/Social,2022,,0,0
202205,5016,Reclamos,Reclamos,KS,1/10/2022,5/28/2022,76.62%,76.62,3,Activo,Reclamos/Telam/Social,2022,,0,0
202207,5016,Reclamos,Reclamos,KS,1/10/2022,7/7/2022,91.52%,91.52,6,Activo,Reclamos/Telam/Social,2022,,0,0
202207,5016,Reclamos,Reclamos,KS,1/10/2022,7/26/2022,95.70%,95.70,6,Activo,Reclamos/Telam/Social,2022,,0,0
202209,5016,Reclamos,Reclamos,KS,1/10/2022,9/23/2022,95.63%,95.63,6,Activo,Reclamos/Telam/Social,2022,,0,0
202210,5016,Reclamos,Reclamos,KS,1/10/2022,10/12/2022,89.01%,89.01,5,Activo,Reclamos/Telam/Social,2022,,0,0
202210,5016,Reclamos,Reclamos,KS,1/10/2022,10/25/2022,100.00%,100.00,6,Activo,Reclamos/Telam/Social,2022,,0,0
202210,5016,Reclamos,Reclamos,KS,1/10/2022,10/26/2022,95.63%,95.63,6,Activo,Reclamos/Telam/Social,2022,,0,0
202211,5016,Reclamos,Reclamos,KS,1/10/2022,11/1/2022,95.63%,95.63,6,Activo,Reclamos/Telam/Social,2022,,0,0
202211,5016,Reclamos,Reclamos,KS,1/10/2022,11/7/2022,95.63%,95.63,6,Activo,Reclamos/Telam/Social,2022,,0,0
202211,5016,Reclamos,Reclamos,KS,1/10/2022,11/9/2022,0.00%,0.00,1,Activo,Reclamos/Telam/Social,2022,,0,0
202211,5016,Reclamos,Reclamos,KS,1/10/2022,11/14/2022,100.00%,100.00,6,Activo,Reclamos/Telam/Social,2022,,0,0
202211,5016,Reclamos,Reclamos,KS,1/10/2022,11/24/2022,86.88%,86.88,5,Activo,Reclamos/Telam/Social,2022,,0,0
202212,5016,Reclamos,Reclamos,KS,1/10/2022,12/2/2022,100.00%,100.00,6,Activo,Reclamos/Telam/Social,2022,,0,0
202212,5016,Reclamos,Reclamos,KS,1/10/2022,12/12/2022,95.63%,95.63,6,Activo,Reclamos/Telam/Social,2022,,0,0
202301,5016,Reclamos,Reclamos,KS,1/10/2022,1/2/2023,100.00%,100.00,6,Activo,Reclamos/Telam/Social,2023,,0,0
202301,5016,Reclamos,Reclamos,KS,1/10/2022,1/20/2023,100.00%,100.00,6,Activo,Reclamos/Telam/Social,2023,,0,0
202302,5016,Reclamos,Reclamos,KS,1/10/2022,2/24/2023,98.00%,98.00,6,Activo,Reclamos/Telam/Social,2023,,0,0
202303,5016,Reclamos,Reclamos,KS,1/10/2022,3/1/2023,93.24%,93.24,6,Activo,Reclamos/Telam/Social,2023,,0,0
202303,5016,Linea Social ,Social,KS,1/10/2022,3/13/2023,98.00%,98.00,6,Activo,Reclamos/Telam/Social,2023,,0,0
202303,5016,Linea Social ,Social,KS,1/10/2022,3/30/2023,0.00%,0.00,1,Activo,Reclamos/Telam/Social,2023,,0,0
202304,5016,Linea Social ,Social,KS,1/10/2022,4/12/2023,93.63%,93.63,6,Activo,Reclamos/Telam/Social,2023,,0,0
202304,5016,Linea Social ,Social,KS,1/10/2022,4/20/2023,0.00%,0.00,1,Activo,Reclamos/Telam/Social,2023,,0,0
202305,5016,Linea Social ,Social,KS,1/10/2022,5/3/2023,95.63%,95.63,6,Activo,Reclamos/Telam/Social,2023,,0,0
202305,5016,Linea Social ,Social,KS,1/10/2022,5/12/2023,96.50%,96.50,6,Activo,Reclamos/Telam/Social,2023,,0,0
202305,5016,Linea Social ,Social,KS,1/10/2022,5/29/2023,95.24%,95.24,6,Activo,Reclamos/Telam/Social,2023,,0,0
202306,5016,Linea Social ,Social,KS,1/10/2022,6/5/2023,91.25%,91.25,6,Activo,Reclamos/Telam/Social,2023,,0,0
202306,5016,Linea Social ,Social,KS,1/10/2022,6/26/2023,0.00%,0.00,1,Activo,Reclamos/Telam/Social,2023,,0,0
202307,5016,Linea Social ,Social,KS,1/10/2022,7/3/2023,90.63%,90.63,5,Activo,Reclamos/Telam/Social,2023,,0,0
202307,5016,Linea Social ,Social,KS,1/10/2022,7/17/2023,89.85%,89.85,5,Activo,Reclamos/Telam/Social,2023,,0,0
202307,5016,Linea Social ,Social,KS,1/10/2022,7/25/2023,92.13%,92.13,6,Activo,Reclamos/Telam/Social,2023,,0,0
202308,5016,Linea Social ,Social,KS,1/10/2022,8/24/2023,87.63%,87.63,5,Activo,Reclamos/Telam/Social,2023,,0,0
202308,5016,Linea Social ,Social,KS,1/10/2022,8/28/2023,92.00%,92.00,6,Activo,Reclamos/Telam/Social,2023,,0,0
202310,5016,Linea Social ,Social,KS,1/10/2022,10/24/2023,100.00%,100.00,6,Activo,Reclamos/Telam/Social,2023,,0,0
202204,2397,Reclamos,Reclamos,CD,1/10/2022,4/1/2022,90.67%,90.67,5,Activo,Reclamos/Turismo social,2022,,0,0
202204,2397,Reclamos,Reclamos,CD,1/10/2022,4/13/2022,100.00%,100.00,6,Activo,Reclamos/Turismo social,2022,,0,0
202205,2397,Reclamos,Reclamos,CD,1/10/2022,5/12/2022,93.00%,93.00,6,Activo,Reclamos/Turismo social,2022,,0,0
202205,2397,Reclamos,Reclamos,CD,1/10/2022,5/17/2022,84.18%,84.18,4,Activo,Reclamos/Turismo social,2022,,0,0
202206,2397,Reclamos,Reclamos,CD,1/10/2022,6/10/2022,82.50%,82.50,4,Activo,Reclamos/Turismo social,2022,,0,0
202206,2397,Reclamos,Reclamos,CD,1/10/2022,6/28/2022,88.33%,88.33,5,Activo,Reclamos/Turismo social,2022,,0,0
202207,2397,Reclamos,Reclamos,CD,1/10/2022,7/11/2022,87.75%,87.75,5,Activo,Reclamos/Turismo social,2022,,0,0
202207,2397,Reclamos,Reclamos,CD,1/10/2022,7/26/2022,85.61%,85.61,5,Activo,Reclamos/Turismo social,2022,,0,0
202208,2397,Reclamos,Reclamos,CD,1/10/2022,8/3/2022,92.13%,92.13,6,Activo,Reclamos/Turismo social,2022,,0,0
202208,2397,Reclamos,Reclamos,CD,1/10/2022,8/16/2022,93.00%,93.00,6,Activo,Reclamos/Turismo social,2022,,0,0
202208,2397,Reclamos,Reclamos,CD,1/10/2022,8/29/2022,100.00%,100.00,6,Activo,Reclamos/Turismo social,2022,,0,0
202308,4096,Reclamos,Reclamos,ES,5/9/2022,8/3/2023,69.63%,69.63,2,Activo,Reclamos/Turismo social,2023,,0,0
202309,4096,Reclamos,Reclamos,ES,5/9/2022,9/14/2023,87.75%,87.75,5,Activo,Reclamos/Turismo social,2023,,0,0
202309,4096,Reclamos,Reclamos,ES,5/9/2022,9/26/2023,100.00%,100.00,6,Activo,Reclamos/Turismo social,2023,,0,0
202310,4096,Reclamos,Reclamos,ES,5/9/2022,10/12/2023,70.00%,70.00,2,Activo,Reclamos/Turismo social,2023,,0,0
202310,4096,Reclamos,Reclamos,ES,5/9/2022,10/28/2023,68.50%,68.50,2,Activo,Reclamos/Turismo social,2023,,0,0
202208,4096,Reclamos,Reclamos,GV,5/9/2022,8/18/2022,59.55%,59.55,2,Activo,Reclamos/Turismo social,2022,,0,0
202208,4096,Reclamos,Reclamos,GV,5/9/2022,8/25/2022,0.00%,0.00,1,Activo,Reclamos/Turismo social,2022,,0,0
202209,4096,Reclamos,Reclamos,GV,5/9/2022,9/9/2022,0.00%,0.00,1,Activo,Reclamos/Turismo social,2022,,0,0
202209,4096,Reclamos,Reclamos,GV,5/9/2022,9/22/2022,38.18%,38.18,1,Activo,Reclamos/Turismo social,2022,,0,0
202209,4096,Reclamos,Reclamos,GV,5/9/2022,9/28/2022,83.50%,83.50,4,Activo,Reclamos/Turismo social,2022,,0,0
202210,4096,Reclamos,Reclamos,GV,5/9/2022,10/12/2022,88.28%,88.28,5,Activo,Reclamos/Turismo social,2022,,0,0
202210,4096,Reclamos,Reclamos,GV,5/9/2022,10/24/2022,87.96%,87.96,5,Activo,Reclamos/Turismo social,2022,,0,0
202211,4096,Reclamos,Reclamos,GV,5/9/2022,11/4/2022,84.50%,84.50,4,Activo,Reclamos/Turismo social,2022,,0,0
202211,4096,Reclamos,Reclamos,GV,5/9/2022,11/15/2022,91.78%,91.78,6,Activo,Reclamos/Turismo social,2022,,0,0
202212,4096,Reclamos,Reclamos,GV,5/9/2022,12/6/2022,92.72%,92.72,6,Activo,Reclamos/Turismo social,2022,,0,0
202301,4096,Reclamos,Reclamos,GV,5/9/2022,1/9/2023,51.38%,51.38,2,Activo,Reclamos/Turismo social,2023,,0,0
202301,4096,Reclamos,Reclamos,GV,5/9/2022,1/23/2023,58.90%,58.90,2,Activo,Reclamos/Turismo social,2023,,0,0
202302,4096,Reclamos,Reclamos,GV,5/9/2022,2/8/2023,84.25%,84.25,4,Activo,Reclamos/Turismo social,2023,,0,0
202210,2397,Reclamos,Reclamos,LF,1/10/2022,10/13/2022,96.50%,96.50,6,Activo,Reclamos/Turismo social,2022,,0,0
202210,2397,Reclamos,Reclamos,LF,1/10/2022,10/19/2022,93.35%,93.35,6,Activo,Reclamos/Turismo social,2022,,0,0
